affy_probe	gene_symbol
212507_at	TMEM131
82419_at	TMEM131
91638_at	TMEM131
1451566_at	Zfp810
67511_at	KIAA0240
38892_at	KIAA0240
213208_at	KIAA0240
242038_at	LRRC8B
33771_at	LRRC8B
212976_at	LRRC8B
212978_at	LRRC8B
83200_at	LRRC8B
66482_at	LRRC8B
98905_at	Sept7
1437995_x_at	Sept7
1438911_at	Sept7
1454610_at	Sept7
37533_r_at	TTC9
213172_at	TTC9
213174_at	TTC9
67976_at	POFUT1
41150_r_at	POFUT1
210433_at	POFUT1
212349_at	POFUT1
34858_at	KCTD2
212564_at	KCTD2
1426282_at	Ntm
1426283_at	Ntm
1443725_at	Ntm
1458492_x_at	Ntm
32644_at	NUP188
212691_at	NUP188
214675_at	NUP188
217601_at	NUP188
64338_f_at	NUP188
40957_at	SUZ12
212287_at	SUZ12
1566190_at	SUZ12
1566191_at	SUZ12
34743_at	SCRIB
212556_at	SCRIB
81576_at	SCRIB
1427056_at	Adamts15
1427271_at	Zbtb44
1427272_at	Zbtb44
1435397_at	Zbtb44
1434753_at	Nfrkb
1445551_at	Nfrkb
1424357_at	Tmem45b
228325_at	KIAA0146
236284_at	KIAA0146
32561_at	KIAA0146
212523_s_at	KIAA0146
57984_at	KIAA0146
36845_at	MORC3
213000_at	MORC3
63067_at	MORC3
38797_at	SLC39A14
212110_at	SLC39A14
1555433_at	SLC39A14
1555434_a_at	SLC39A14
103879_at	Foxred1
1451354_at	Foxred1
227447_at	SKIV2L2
41557_at	SKIV2L2
212896_at	SKIV2L2
81913_at	SKIV2L2
1562142_at	SKIV2L2
36610_at	R3HDM1
202754_at	R3HDM1
210714_at	R3HDM1
100876_at	Fez1
1454674_at	Fez1
162435_f_at	Fez1
1426232_at	BC024479
522_s_at	FOLR3
206371_at	FOLR3
208538_at	ANP32C
200715_x_at	RPL13A
200716_x_at	RPL13A
210646_x_at	RPL13A
212790_x_at	RPL13A
35203_at	MYST4
211874_s_at	MYST4
212452_x_at	MYST4
212462_at	MYST4
214496_x_at	MYST4
74108_at	MYST4
1562236_at	MYST4
65381_at	MYST4
37652_at	CABIN1
202624_s_at	CABIN1
56078_at	CABIN1
78525_at	SRRM2
78527_g_at	SRRM2
32761_at	SRRM2
207435_s_at	SRRM2
208610_s_at	SRRM2
216629_at	SRRM2
1554671_a_at	SRRM2
65441_at	SRRM2
33748_at	HMHA1
212873_at	HMHA1
41333_at	ACAP2
212476_at	ACAP2
212477_at	ACAP2
83643_at	ACAP2
1552472_a_at	ACAP2
222619_at	ZNF281
228785_at	ZNF281
218401_s_at	ZNF281
43545_at	ZNF281
45021_at	ZNF281
45181_at	ZNF281
46162_at	ZNF281
1426328_a_at	Scn3b
1435767_at	Scn3b
1435229_at	Gramd1b
1435402_at	Gramd1b
76710_at	CLCF1
235525_at	CLCF1
219500_at	CLCF1
48390_at	CLCF1
102768_i_at	Sc5d
102769_f_at	Sc5d
1424709_at	Sc5d
1434520_at	Sc5d
1451457_at	Sc5d
1915_s_at	FOS
1916_s_at	FOS
2094_s_at	FOS
209189_at	FOS
71524_at	FOS
238530_at	NNT
244531_at	NNT
41722_at	NNT
202783_at	NNT
202784_s_at	NNT
1457701_at	Tmem136
1443458_at	D630033O11Rik
244523_at	MMD
37565_at	MMD
203414_at	MMD
57982_at	MMD
1427273_at	Rnf214
1427274_at	Rnf214
157_at	PRAME
204086_at	PRAME
92201_at	Zbtb16
92202_g_at	Zbtb16
1419874_x_at	Zbtb16
1427638_at	Zbtb16
1439163_at	Zbtb16
1433982_at	Usp28
227553_at	PIK3R5
227645_at	PIK3R5
220566_at	PIK3R5
58564_s_at	PIK3R5
49831_at	PIK3R5
1435211_at	Ttc12
96745_at	Dlat
96746_at	Dlat
1426264_at	Dlat
1426265_x_at	Dlat
1452005_at	Dlat
35812_at	TNPO3
35813_at	TNPO3
212317_at	TNPO3
212318_at	TNPO3
214550_s_at	TNPO3
46147_at	TNPO3
1430762_at	4833427G06Rik
79002_at	ADAT1
85932_at	ADAT1
219384_s_at	ADAT1
221329_at	OR52A1
1428749_at	Dmxl2
1435691_at	Agphd1
1442349_at	Agphd1
1447310_at	Agphd1
220455_at	SLC16A8
67584_at	SLC16A8
36669_at	FOSB
202768_at	FOSB
1428118_at	Lingo1
1437386_at	Lingo1
1434361_at	Snx33
230316_at	SEC14L2
232894_at	SEC14L2
232895_s_at	SEC14L2
240024_at	SEC14L2
32817_at	SEC14L2
204541_at	SEC14L2
42584_at	SEC14L2
1424606_at	Cplx3
1451922_at	Lman1l
72929_at	MAPK8IP2
37588_s_at	MAPK8IP2
205050_s_at	MAPK8IP2
208603_s_at	MAPK8IP2
40259_at	RBFOX2
40260_g_at	RBFOX2
40261_at	RBFOX2
212104_s_at	RBFOX2
213898_at	RBFOX2
213901_x_at	RBFOX2
216215_s_at	RBFOX2
80190_at	RBFOX2
45793_at	RBFOX2
61082_at	RBFOX2
97365_at	Coro2b
1434326_x_at	Coro2b
1434755_at	Coro2b
161434_r_at	Coro2b
97923_at	Herc1
1425378_at	Herc1
1434060_at	Herc1
1440437_at	Herc1
231650_s_at	SEZ6L
240709_at	SEZ6L
32968_s_at	SEZ6L
33735_at	SEZ6L
207873_x_at	SEZ6L
211894_x_at	SEZ6L
213609_s_at	SEZ6L
216047_x_at	SEZ6L
99084_s_at	Usp3
99085_at	Usp3
99086_g_at	Usp3
1425022_at	Usp3
1425023_at	Usp3
1435531_at	Usp3
1441056_at	Usp3
104653_at	Rab8b
1426799_at	Rab8b
1426800_at	Rab8b
73223_r_at	ATP6V0A2
229572_at	ATP6V0A2
235255_at	ATP6V0A2
37801_at	ATP6V0A2
205703_at	ATP6V0A2
205704_s_at	ATP6V0A2
217603_at	ATP6V0A2
69353_at	ATP6V0A2
43083_at	ATP6V0A2
50069_at	ATP6V0A2
1555114_at	ATP6V0A2
98101_at	Gtf2a2
1433528_at	Gtf2a2
34495_r_at	SYNGR4
206719_at	SYNGR4
1436841_at	Fam63b
1436842_at	Fam63b
1454983_at	Fam63b
1426556_at	Zfp280d
1457455_at	Zfp280d
33555_at	LILRA4
210313_at	LILRA4
1438333_at	Prtg
1438410_at	Prtg
1456329_at	Prtg
231479_at	TTC33
219421_at	TTC33
73374_at	TTC33
82835_at	TTC33
60039_at	TTC33
71252_r_at	DNPEP
38703_at	DNPEP
201937_s_at	DNPEP
215135_at	DNPEP
69080_at	DNPEP
1436033_at	BC031353
1439293_at	BC031353
1455293_at	Leo1
80379_at	FOSL2
225262_at	FOSL2
228188_at	FOSL2
40268_at	FOSL2
205409_at	FOSL2
218880_at	FOSL2
218881_s_at	FOSL2
74986_at	FOSL2
92155_at	FOSL2
45564_s_at	FOSL2
45565_r_at	FOSL2
46154_at	FOSL2
47549_at	FOSL2
49229_at	FOSL2
41443_at	PSD4
203317_at	PSD4
215923_s_at	PSD4
44944_f_at	PSD4
64353_f_at	PSD4
1429116_at	Slc17a5
1425658_at	Cd109
1436346_at	Cd109
223634_at	RASD2
62687_at	RASD2
39585_at	CDK20
205271_s_at	CDK20
45472_s_at	CDK20
1433626_at	Plscr4
1443406_at	Plscr4
220249_at	HYAL4
45848_at	HYAL4
1436210_at	Gk5
1429390_at	Acpl2
1429391_at	Acpl2
1456735_x_at	Acpl2
230625_s_at	TSPAN12
230626_at	TSPAN12
219274_at	TSPAN12
57669_at	TSPAN12
60041_at	TSPAN12
1437869_at	Ppp2r3a
1444612_at	Ppp2r3a
1455091_at	Ppp2r3a
218693_at	TSPAN15
48743_at	TSPAN15
48744_g_at	TSPAN15
48746_at	TSPAN15
103071_at	Topbp1
1452241_at	Topbp1
1458480_at	Topbp1
72596_at	PIGN
232101_s_at	PIGN
219048_at	PIGN
67120_at	PIGN
43331_at	PIGN
47408_i_at	PIGN
47409_r_at	PIGN
52513_at	PIGN
63898_f_at	PIGN
94422_at	Dnajc13
1434038_at	Dnajc13
1445337_at	Dnajc13
223066_at	SNAPIN
45756_at	SNAPIN
1431196_at	Atp2c1
1434386_at	Atp2c1
1439215_at	Atp2c1
1442742_at	Atp2c1
33438_at	WBP2
209117_at	WBP2
1424994_at	Glyctk
1424995_at	Glyctk
1427416_x_at	Dusp7
1452097_a_at	Dusp7
1460393_a_at	Dusp7
1426210_x_at	Parp3
1445888_x_at	Parp3
1451969_s_at	Parp3
1439669_at	6430571L13Rik
1444091_a_at	6430571L13Rik
1458456_x_at	6430571L13Rik
87890_at	FPGS
36923_at	FPGS
202945_at	FPGS
83755_at	FPGS
218238_at	GTPBP4
218239_s_at	GTPBP4
49472_at	GTPBP4
1423802_at	Camkv
1426030_a_at	Apeh
1435254_at	Plxnb1
1435255_at	Plxnb1
1437316_at	Fbxw19
31974_at	CLDN14
210689_at	CLDN14
1433520_at	Scap
1442885_at	Scap
1428555_at	Setd2
1444006_at	Setd2
95961_at	Nbeal2
1455694_at	Nbeal2
1456881_at	Nbeal2
1425169_at	Prss42
223942_x_at	CHST5
221164_x_at	CHST5
1427533_at	Als2cl
1433769_at	Als2cl
1452472_at	Rtp3
38621_at	DDAH2
202262_x_at	DDAH2
214909_s_at	DDAH2
215537_x_at	DDAH2
231192_at	LPAR3
220816_at	LPAR3
49819_at	LPAR3
1424947_at	Dync1li1
69159_at	ZNF346
222884_at	ZNF346
232753_at	ZNF346
236267_at	ZNF346
58979_at	ZNF346
1424451_at	Acaa1b
33198_at	ARL2BP
202091_at	ARL2BP
202092_s_at	ARL2BP
1427254_at	Zfp445
1427255_s_at	Zfp445
1454774_at	Zfp445
211412_at	PADI4
211413_s_at	PADI4
220001_at	PADI4
75941_at	PADI4
86508_at	PADI4
36919_r_at	FPR1
205118_at	FPR1
205119_s_at	FPR1
68361_at	DDAH1
229456_s_at	DDAH1
243711_at	DDAH1
36220_at	DDAH1
209094_at	DDAH1
48941_at	DDAH1
1553565_s_at	DDAH1
49097_at	DDAH1
59440_at	DDAH1
37095_r_at	FPR2
210772_at	FPR2
210773_s_at	FPR2
34776_at	CDC42EP4
214721_x_at	CDC42EP4
218062_x_at	CDC42EP4
218063_s_at	CDC42EP4
231722_at	CASP14
223084_s_at	CCNDBP1
91028_at	CCNDBP1
43356_s_at	CCNDBP1
65866_s_at	CCNDBP1
223684_s_at	SMUG1
234708_at	SMUG1
218685_s_at	SMUG1
77762_at	SMUG1
53028_at	SMUG1
87756_at	VSIG2
228232_s_at	VSIG2
229369_at	VSIG2
57008_at	VSIG2
84984_r_at	TMEM50A
222401_s_at	TMEM50A
217766_s_at	TMEM50A
48821_at	TMEM50A
1451926_at	Mrgpra4
76098_r_at	DDX58
77749_at	DDX58
222793_at	DDX58
242961_x_at	DDX58
218943_s_at	DDX58
59215_at	DDX58
223286_at	C17orf81
219260_s_at	C17orf81
46094_at	C17orf81
54932_at	C17orf81
217906_at	KLHDC2
45295_at	KLHDC2
224910_at	CARHSP1
218384_at	CARHSP1
45471_s_at	CARHSP1
46691_at	CARHSP1
1566134_at	CARHSP1
1566135_at	CARHSP1
65725_at	CARHSP1
230422_at	FPR3
33092_at	FPR3
214560_at	FPR3
51754_f_at	FPR3
56824_at	FPR3
72483_at	PDSS1
91048_at	PDSS1
236298_at	PDSS1
220865_s_at	PDSS1
51876_at	PDSS1
1424752_x_at	Zfp71-rs1
221129_at	C17orf88
79880_at	C17orf88
79882_s_at	C17orf88
218604_at	LEMD3
72884_at	LEMD3
88519_at	LEMD3
46801_at	LEMD3
54159_at	LEMD3
41454_at	HEBP2
203430_at	HEBP2
61590_at	HEBP2
219105_x_at	ORC6
53245_r_at	ORC6
54827_at	ORC6
54828_f_at	ORC6
54830_r_at	ORC6
87122_s_at	ORC3
87124_f_at	ORC3
36895_at	ORC3
210028_s_at	ORC3
1425297_at	Zfp825
1451654_x_at	Zfp825
224392_s_at	OPN3
219032_x_at	OPN3
221641_s_at	ACOT9
81062_at	ACOT9
63785_at	ACOT9
1436825_a_at	A630095E13Rik
34299_at	PATZ1
34300_at	PATZ1
209431_s_at	PATZ1
209494_s_at	PATZ1
210581_x_at	PATZ1
211391_s_at	PATZ1
211392_s_at	PATZ1
211393_at	PATZ1
90077_at	AMACR
41706_at	AMACR
209424_s_at	AMACR
209425_at	AMACR
209426_s_at	AMACR
217111_at	AMACR
217113_at	AMACR
83041_at	AMACR
73989_at	CLEC5A
219890_at	CLEC5A
77877_at	CORO1C
222409_at	CORO1C
221676_s_at	CORO1C
54865_at	CORO1C
63389_at	CORO1C
86878_at	DAPK2
34912_at	DAPK2
206324_s_at	DAPK2
215184_at	DAPK2
97566_f_at	Gm10880
1442183_at	Gm13238
83120_i_at	CD2AP
83122_r_at	CD2AP
236257_at	CD2AP
34699_at	CD2AP
203593_at	CD2AP
37650_at	MKRN1
201285_at	MKRN1
209845_at	MKRN1
51678_at	MKRN1
93238_at	Dhrsx
1456484_at	Dhrsx
89581_s_at	MKRN2
91149_at	MKRN2
222510_s_at	MKRN2
216995_x_at	MKRN2
218071_s_at	MKRN2
43522_at	MKRN2
218634_at	PHLDA3
59304_at	PHLDA3
230533_at	ZMYND8
243814_at	ZMYND8
36957_at	ZMYND8
37115_at	ZMYND8
37116_at	ZMYND8
842_at	ZMYND8
207130_at	ZMYND8
209048_s_at	ZMYND8
209049_s_at	ZMYND8
214795_at	ZMYND8
68826_at	ZMYND8
43719_at	ZMYND8
53493_at	ZMYND8
1558571_at	ZMYND8
220654_at	PPY2
63453_at	PPY2
1425751_at	BC014805
1425752_at	BC014805
83732_at	PYY2
220209_at	PYY2
34046_at	SH3BP1
213633_at	SH3BP1
39534_at	TSSK2
220653_at	ZIM2
88866_at	ZIM2
1451518_at	Zfp709
1459386_at	Zfp709
33011_at	NTSR2
206899_at	NTSR2
67533_at	BACE1
222462_s_at	BACE1
222463_s_at	BACE1
224335_s_at	BACE1
217904_s_at	BACE1
44849_at	BACE1
45790_at	BACE1
96584_f_at	Tcstv3
1451852_at	Tcstv3
34264_at	RUSC1
206949_s_at	RUSC1
91926_s_at	CBLC
223668_at	CBLC
220638_s_at	CBLC
49276_at	CBLC
32209_at	FAM89B
212484_at	FAM89B
222259_s_at	SPO11
1444207_at	Alms1
1456950_at	Alms1
81566_at	PRND
223813_at	PRND
222106_at	PRND
55257_at	PRND
60220_at	PRND
1437268_at	Lancl3
221093_at	BRD7P3
1569960_at	BRD7P3
220010_at	KCNE1L
51551_at	KCNE1L
103615_at	Pyhin1
1435330_at	Pyhin1
1435331_at	Pyhin1
219464_at	CA14
49350_at	CA14
64290_at	CA14
226976_at	KPNA6
35443_at	KPNA6
40275_at	KPNA6
212101_at	KPNA6
212102_s_at	KPNA6
212103_at	KPNA6
43029_at	KPNA6
44151_at	KPNA6
32668_at	SSBP2
203787_at	SSBP2
210829_s_at	SSBP2
59257_r_at	SSBP2
236505_at	NUP62
39274_at	NUP62
202153_s_at	NUP62
207740_s_at	NUP62
55383_at	NUP62
55384_g_at	NUP62
61282_f_at	NUP62
65982_at	NUP62
1453210_at	5730507C01Rik
35289_at	RABGAP1
204028_s_at	RABGAP1
213313_at	RABGAP1
215070_x_at	RABGAP1
51624_at	RABGAP1
36738_at	LRRC6
206483_at	LRRC6
87846_at	HSPBP1
35269_at	HSPBP1
202415_s_at	HSPBP1
71715_r_at	HSPBP1
39967_at	LDOC1
204454_at	LDOC1
33956_at	LY96
206584_at	LY96
36670_at	EDC4
202496_at	EDC4
74336_at	EDC4
37028_at	PPP1R15A
202014_at	PPP1R15A
36151_at	PLD3
201050_at	PLD3
36193_at	ARFIP2
202109_at	ARFIP2
78733_at	SSBP3
91281_at	SSBP3
223635_s_at	SSBP3
217991_x_at	SSBP3
62485_at	SSBP3
69881_at	POLA2
244575_at	POLA2
1775_at	POLA2
204441_s_at	POLA2
1898_at	TRIM29
202504_at	TRIM29
211001_at	TRIM29
211002_s_at	TRIM29
1425879_at	Zfp352
1425880_x_at	Zfp352
93127_at	Phgdh
1426658_x_at	Phgdh
34780_at	PLXNB2
208890_s_at	PLXNB2
211472_at	PLXNB2
94749_f_at	AF067061
34131_at	SLC7A11
207528_s_at	SLC7A11
209921_at	SLC7A11
217678_at	SLC7A11
54049_at	SLC7A11
1438073_at	Spry3
34270_at	LSM5
202903_at	LSM5
202904_s_at	LSM5
211747_s_at	LSM5
71949_at	LSM5
32387_at	PLA2G15
204458_at	PLA2G15
54062_at	PLA2G15
41452_at	ZKSCAN5
203730_s_at	ZKSCAN5
203731_s_at	ZKSCAN5
1446344_at	Nyx
218113_at	TMEM2
81861_at	TMEM2
91626_at	TMEM2
57094_at	TMEM2
49006_s_at	TMEM2
223557_s_at	TMEFF2
224321_at	TMEFF2
233910_at	TMEFF2
43030_at	TMEFF2
38685_at	STX12
212111_at	STX12
212112_s_at	STX12
97293_at	Rbm10
1423740_a_at	Rbm10
1423741_at	Rbm10
1423742_at	Rbm10
1458765_at	Rbm10
1426539_at	Usp11
219772_s_at	SMPX
47112_at	SMPX
231468_at	SH3BP4
222258_s_at	SH3BP4
60988_at	SH3BP4
63396_at	SH3BP4
227627_at	SGK3
43535_at	SGK3
1426832_at	Ddx26b
1438496_a_at	Ddx26b
1436705_at	Mmgt1
1436706_at	Mmgt1
1435008_at	Slc9a6
1435009_at	Slc9a6
219412_at	RAB38
56894_at	RAB38
79246_at	PRKD3
222565_s_at	PRKD3
242549_at	PRKD3
1284_at	PRKD3
37876_at	PRKD3
211084_x_at	PRKD3
218236_s_at	PRKD3
44678_at	PRKD3
1554910_at	PRKD3
101296_at	Gm14743
102142_r_at	Gm14743
1436124_at	Pcyt1b
1437648_at	Pcyt1b
92810_at	Pdk3
1426410_at	Pdk3
1435818_at	Klhl15
1438247_at	Klhl15
1435974_at	Arhgef9
1436258_at	Arhgef9
1436577_at	Arhgef9
1424766_at	Ercc6l
1444024_at	Ercc6l
1439078_at	Klhl4
1445318_at	Klhl4
74565_at	KCNE4
222379_at	KCNE4
1552507_at	KCNE4
1552508_at	KCNE4
232767_at	CADM1
244345_at	CADM1
35829_at	CADM1
37929_at	CADM1
209030_s_at	CADM1
209031_at	CADM1
209032_s_at	CADM1
76080_at	CADM1
81312_at	CADM1
90012_at	CADM1
42781_at	CADM1
1556259_at	CADM1
1424634_at	Tceal1
1440937_at	Rbm41
1456027_at	Rbm41
205541_s_at	GSPT2
46161_at	GSPT2
1456599_at	Nxt2
35785_at	GABARAPL1
208868_s_at	GABARAPL1
208869_s_at	GABARAPL1
1439009_at	Gnl3l
1459225_at	Gnl3l
1438350_at	Gpr64
1439795_at	Gpr64
1437780_at	Fancb
1446226_at	Fancb
1434098_at	Glra2
1424587_at	Gemin8
1444239_at	Gemin8
1451400_at	Gemin8
1427172_at	Ofd1
1427198_at	BC022960
1433536_at	Lrp11
1458504_at	Zc3h12d
219713_at	SHPK
82190_at	C9orf5
223005_s_at	C9orf5
223006_s_at	C9orf5
223007_s_at	C9orf5
223008_s_at	C9orf5
227831_at	C9orf5
74853_at	C9orf5
88470_r_at	C9orf5
48500_at	C9orf5
57205_at	C9orf5
48662_at	C9orf5
65798_at	C9orf5
1437665_at	Il22ra2
1446498_at	Il20ra
82335_at	C9orf4
82337_at	C9orf4
239097_at	C9orf4
1558414_at	C9orf4
1427336_at	Aldh8a1
1427337_at	Aldh8a1
97893_at	Tbpl1
1431415_a_at	Tbpl1
1434907_at	Tbpl1
1434246_at	L3mbtl3
1443030_at	L3mbtl3
1454882_at	L3mbtl3
1442105_at	Sh3rf3
1456946_at	Sh3rf3
1431251_at	Lrrc3
1458399_at	Lrrc3
1443344_at	C2cd4c
1437627_at	Mex3d
1456838_at	Lingo3
36948_at	EID1
208669_s_at	EID1
208670_s_at	EID1
211698_at	EID1
221300_at	C15orf2
1435096_at	Ric8b
1439724_at	Ric8b
71358_at	BHMT2
242169_at	BHMT2
219902_at	BHMT2
75627_at	BHMT2
58430_at	BHMT2
1437244_at	Gas2l3
1453416_at	Gas2l3
1455980_a_at	Gas2l3
1434082_at	Cdk17
1446272_at	Cdk17
235731_at	AIPL1
33503_at	AIPL1
219977_at	AIPL1
1438569_at	Ccdc38
1441965_at	Ccdc38
1436826_at	Tmtc3
1440894_at	Tmtc3
1457294_at	Tmtc3
1458305_at	Tmtc3
1427942_at	Rassf9
218681_s_at	SDF2L1
54144_at	SDF2L1
1437069_at	Osbpl8
1457156_at	Trhde
1447416_at	Gm239
223999_at	PPIL2
243414_at	PPIL2
33188_at	PPIL2
35448_at	PPIL2
39111_s_at	PPIL2
206063_x_at	PPIL2
206064_s_at	PPIL2
209299_x_at	PPIL2
214986_x_at	PPIL2
217407_x_at	PPIL2
77409_at	PPIL2
92106_at	PPIL2
353_at	PITPNB
202522_at	PITPNB
43082_r_at	PITPNB
54881_at	PITPNB
1458087_at	Stac3
1442832_at	Ankrd52
84053_at	OSBP2
223432_at	OSBP2
221237_s_at	OSBP2
54940_at	OSBP2
1569617_at	OSBP2
1456231_at	Pla2g3
1438514_at	Npc1l1
36711_at	MAFF
205193_at	MAFF
36229_at	IL17RA
205707_at	IL17RA
211457_at	GABARAPL3
79539_at	FLRT3
90380_at	FLRT3
222853_at	FLRT3
219250_s_at	FLRT3
51014_at	FLRT3
240259_at	FLRT2
34853_at	FLRT2
204358_s_at	FLRT2
204359_at	FLRT2
65248_at	FLRT2
34531_at	FLRT1
210414_at	FLRT1
40850_at	FKBP8
208255_s_at	FKBP8
74642_r_at	FKBP8
1425825_at	Eml6
1453994_at	Eml6
1459364_at	Eml6
1434536_at	Gpr75
1443681_at	Fbll1
1459881_at	Fbll1
39894_f_at	BRD1
39895_r_at	BRD1
41699_f_at	BRD1
204520_x_at	BRD1
215460_x_at	BRD1
1441000_at	Gm4926
1439157_at	Btnl9
1456507_at	Zfp454
1429209_at	Col23a1
1429210_at	Col23a1
1440911_at	Col23a1
103688_at	Ankrd43
1436998_at	Ankrd43
1438079_at	Zfp867
1434072_at	Smcr7
1429017_at	Smcr8
1437701_at	Smcr8
232567_at	ARHGAP8
80945_f_at	APOL2
221013_s_at	APOL2
221653_x_at	APOL2
88572_at	APOL2
1442412_at	Dnahc9
1457401_at	Dnahc9
1455496_at	Pfas
1435936_at	Slc13a5
1459729_at	Slc13a5
1436868_at	Rtn4rl1
1455664_at	Rtn4rl1
1441096_at	Tusc5
1439046_at	Ccdc55
1455738_at	Ccdc55
86567_at	BCL2L13
223664_x_at	BCL2L13
224035_s_at	BCL2L13
226798_at	BCL2L13
217955_at	BCL2L13
85954_at	BCL2L13
41883_at	BCL2L13
44019_at	BCL2L13
55376_at	BCL2L13
55763_at	BCL2L13
1560977_a_at	BCL2L13
1455078_at	Ssh2
1456153_at	Ssh2
1435466_at	Sarm1
1445644_at	Sarm1
1457450_at	Sarm1
82430_at	MTCH1
221619_s_at	MTCH1
49299_s_at	MTCH1
65899_at	MTCH1
1435597_at	Atad5
1457565_at	Atad5
222403_at	MTCH2
217772_s_at	MTCH2
50279_at	MTCH2
1442779_at	1700071K01Rik
1436472_at	Slfn9
1444350_at	Slfn10-ps
98928_at	Coro1b
1448351_at	Coro1b
1443582_at	Gas2l2
1430403_at	Usp32
1436159_at	Usp32
1459857_at	Usp32
98107_at	Coro1c
1417752_at	Coro1c
1419911_at	Coro1c
1437721_at	Coro1c
1449660_s_at	Coro1c
1458427_at	Brip1
1447946_at	Adam23
1459642_at	Adam23
1420321_at	Rsad1
1437449_at	Rsad1
1440875_a_at	Rsad1
1452485_at	Phospho1
1419626_at	Adam25
1455780_at	Ttll6
1437440_at	Krt39
1456969_at	Adamts5
1424665_at	Gpatch8
1424666_at	Gpatch8
1451434_s_at	Gpatch8
101075_f_at	Agr2
101076_r_at	Agr2
1419268_at	Agr2
1455802_x_at	Agr2
162200_r_at	Agr2
99368_at	Aplnr
1423037_at	Aplnr
1438651_a_at	Aplnr
1422078_at	Akt3
1435260_at	Akt3
1435879_at	Akt3
1460307_at	Akt3
1430425_at	Sdk2
1457333_at	Sdk2
1443043_at	Otop2
96524_at	Cdr2l
1445027_at	Cdr2l
1459911_at	Cdr2l
38543_at	ALK
451_at	ALK
208211_s_at	ALK
208212_s_at	ALK
66517_at	ALK
97784_at	Aloxe3
1449237_at	Aloxe3
1440605_at	Fscn2
1434844_at	Hexdc
1443050_at	Fn3krp
1443708_at	BC068281
1456460_at	BC068281
102582_at	Apc2
92744_at	Apc2
1422129_at	Apc2
1435199_at	Apc2
1450497_at	Apc2
1455231_s_at	Apc2
96792_at	Apob
1455593_at	Apob
1457554_at	Apob
104046_at	Arih1
95563_at	Arih1
1427188_at	Arih1
1427189_at	Arih1
1436498_at	Arih1
1441022_at	Arih1
1442730_at	Arih1
1459397_at	Arih1
1460090_at	Arih1
95600_at	Arih2
96176_at	Arih2
1418523_at	Arih2
1445934_at	Arih2
1449119_at	Arih2
1454802_x_at	Arih2
1455013_at	Arih2
1445519_at	Kcns3
1457799_at	Kcns3
97208_at	Ash2l
1420615_at	Ash2l
1420616_at	Ash2l
103206_at	Cog5
1435298_at	Cog5
1440019_at	Cog5
1445806_at	Cog5
1431114_at	Dock4
1436405_at	Dock4
1441462_at	Dock4
1441469_at	Dock4
1457146_at	Dock4
1440859_at	Akap6
1444357_at	Akap6
1454687_at	Lrfn5
1421824_at	Bace1
1421825_at	Bace1
1450384_at	Bace1
1455826_a_at	Bace1
1436191_at	Arid4a
1438464_at	Arid4a
1456420_at	Arid4a
101105_at	Banf1
1421081_a_at	Banf1
1421082_s_at	Banf1
1421083_x_at	Banf1
1439346_at	Gpr135
1441944_s_at	Gpr135
1459274_at	Gpr135
96748_i_at	Tmem30b
96749_f_at	Tmem30b
1433579_at	Tmem30b
1434429_at	Syt16
103336_r_at	Bpnt1
1418764_a_at	Bpnt1
1449211_at	Bpnt1
1441742_at	Kcnh5
1431717_at	Akap5
1436142_at	Akap5
1447301_at	Akap5
1419003_at	Bves
1439848_at	Bves
101809_at	C1ql1
1422777_at	C1ql1
102616_i_at	Capn10
102617_f_at	Capn10
97331_at	Capn10
1416265_at	Capn10
1452959_a_at	Capn10
161307_f_at	Capn10
98079_at	Car14
1450725_s_at	Car14
1439085_at	C130039O16Rik
1444107_at	C130039O16Rik
1456894_at	C130039O16Rik
1457798_at	C130039O16Rik
97053_at	Xcr1
1422294_at	Xcr1
1426466_s_at	Rps6kl1
1435195_at	Vash1
1445143_at	Vash1
104606_at	Cd52
1460218_at	Cd52
1433468_at	6430527G18Rik
1447815_x_at	6430527G18Rik
1454609_x_at	6430527G18Rik
103821_at	Cdc6
1417019_a_at	Cdc6
1450312_at	Cdh20
93784_at	Cfdp1
1416742_at	Cfdp1
1455000_at	Gpr68
1435206_at	Slc24a4
1432910_at	Btbd7
1442061_at	Btbd7
1454414_at	Btbd7
1454874_at	Btbd7
1439653_at	Adam6a
100623_at	Clca3
1416306_at	Clca3
1459889_at	Clca3
162287_r_at	Clca3
97009_f_at	Igh-2
1421366_at	Clec5a
1457044_at	Macc1
98083_at	Klf6
1418280_at	Klf6
1427742_a_at	Klf6
1433508_at	Klf6
1447448_s_at	Klf6
1459718_x_at	Klf6
1444451_at	Pappa2
101660_at	Mtr
1439811_at	Mtr
1458532_at	Mtr
1452796_at	Def6
99673_at	Def8
1415853_at	Def8
160490_at	Def8
95914_at	Dido1
1431258_at	Dido1
1437182_at	Dido1
1437647_at	Dido1
1456405_at	Dido1
1441111_at	Mylk4
94271_at	Dmtf1
94272_g_at	Dmtf1
1422636_at	Dmtf1
1439376_x_at	Dmtf1
1456697_x_at	Dmtf1
1421199_at	Dlg2
1421200_at	Dlg2
1437927_at	Dlg2
1436476_at	Dand5
1438584_at	4932411G14Rik
1433623_at	Zfp367
1438772_at	Zfp367
1445824_at	Zfp458
1457129_at	Zfp458
1434171_at	Zfp874a
1455945_at	Zfp58
94332_at	Ets1
94720_at	Ets1
1422027_a_at	Ets1
